Age,IQ,Time per Day (hrs),Assessment Score,Level of Student,Level of Course,Course Name,Consistency,Consistency_Num,Student_Level_Num,Course_Level_Num,Present Material Level,Relative Performance,Material Level,Present_Material_Level_Num,Material_Level_Num
8,100.67170641145378,0.6528604856168918,73,Beginner,Advanced,Science,Irregular,0,1,3,Intermediate,13,Advanced,2,3
15,106.19577862720983,0.6052374556942952,95,Advanced,Intermediate,Science,Regular,1,3,2,Advanced,20,Advanced,3,3
10,77.10305793114439,1.3011951171200735,59,Advanced,Intermediate,History,Regular,1,3,2,Intermediate,-16,Beginner,2,1
15,101.05090328195436,2.1059367057939227,51,Beginner,Beginner,Science,Irregular,0,1,1,Beginner,21,Advanced,1,3
13,113.38290781199662,3.4145095148685227,86,Intermediate,Advanced,History,Regular,1,2,3,Intermediate,11,Advanced,2,3
15,97.13978259679031,1.0205793437264583,47,Advanced,Advanced,English,Irregular,0,3,3,Advanced,-43,Beginner,3,1
10,92.46024886872699,0.40843797213009136,68,Advanced,Intermediate,Math,Irregular,0,3,2,Advanced,-7,Intermediate,3,2
14,100.65450943612142,1.6126344694915669,41,Intermediate,Advanced,History,Irregular,0,2,3,Advanced,-34,Beginner,3,1
9,86.28509506172799,0.23954528947020526,81,Advanced,Beginner,Science,Regular,1,3,1,Intermediate,21,Advanced,2,3
10,90.10373883887003,0.8214736625087584,69,Beginner,Advanced,Science,Irregular,0,1,3,Beginner,9,Beginner,1,1
16,122.8848178543212,0.034793910309526624,40,Beginner,Intermediate,History,Irregular,0,1,2,Beginner,-5,Beginner,1,1
10,101.09501748771939,3.1920856107632964,60,Advanced,Advanced,English,Regular,1,3,3,Advanced,-30,Advanced,3,3
9,101.16068089446317,0.44029515577670164,69,Advanced,Advanced,English,Regular,1,3,3,Advanced,-21,Beginner,3,1
16,92.8956270857249,6.1559114536184225,41,Beginner,Advanced,Science,Regular,1,1,3,Beginner,-19,Advanced,1,3
12,106.26864994755408,4.79412710119213,52,Intermediate,Intermediate,Math,Irregular,0,2,2,Intermediate,-8,Advanced,2,3
15,112.71694270830054,1.145164009227267,89,Beginner,Advanced,English,Irregular,0,1,3,Beginner,29,Advanced,1,3
5,106.28563165643533,0.38680234472650654,42,Advanced,Advanced,Science,Regular,1,3,3,Intermediate,-48,Beginner,2,1
12,109.79336072351212,0.7515962742562081,43,Intermediate,Intermediate,Science,Regular,1,2,2,Intermediate,-17,Beginner,2,1
9,125.03996477723194,2.093410155595677,68,Intermediate,Beginner,History,Regular,1,2,1,Intermediate,23,Advanced,2,3
15,91.37503499055485,4.79853047575446,80,Intermediate,Beginner,English,Regular,1,2,1,Intermediate,35,Advanced,2,3
10,90.61791908588562,3.137558560743363,96,Beginner,Beginner,Science,Irregular,0,1,1,Beginner,66,Advanced,1,3
8,104.54305073364648,0.053990624337961465,44,Advanced,Beginner,History,Regular,1,3,1,Advanced,-16,Beginner,3,1
6,82.00135114524375,0.3302386644059191,93,Intermediate,Beginner,History,Irregular,0,2,1,Beginner,48,Intermediate,1,2
17,79.1544262399949,0.18920328540746328,70,Advanced,Beginner,History,Regular,1,3,1,Advanced,10,Beginner,3,1
10,125.14476293590316,2.2174612754278047,75,Intermediate,Advanced,Science,Irregular,0,2,3,Beginner,0,Advanced,1,3
13,93.18817959549452,1.6948794143297725,44,Beginner,Advanced,History,Regular,1,1,3,Beginner,-16,Beginner,1,1
11,117.19849352247408,0.3022777944261531,98,Beginner,Advanced,Science,Irregular,0,1,3,Beginner,38,Advanced,1,3
10,74.59188998755843,0.681266586652088,62,Intermediate,Advanced,Science,Regular,1,2,3,Intermediate,-13,Beginner,2,1
13,87.82252883848255,0.2549859580178719,48,Beginner,Beginner,Math,Irregular,0,1,1,Beginner,18,Intermediate,1,2
15,115.5967874099538,0.9391836921350836,43,Intermediate,Advanced,Math,Irregular,0,2,3,Intermediate,-32,Beginner,2,1
9,105.8516799074441,3.614264026794308,99,Advanced,Beginner,Math,Regular,1,3,1,Advanced,39,Advanced,3,3
11,85.69121368032451,0.27912738565951056,61,Intermediate,Advanced,Science,Regular,1,2,3,Intermediate,-14,Beginner,2,1
9,125.22924233214447,0.28896878040245283,79,Advanced,Intermediate,Math,Regular,1,3,2,Advanced,4,Advanced,3,3
11,92.83352765775615,2.68318798185501,48,Beginner,Intermediate,Math,Regular,1,1,2,Intermediate,3,Advanced,2,3
17,103.64029326216253,0.3851044833576688,77,Advanced,Beginner,History,Irregular,0,3,1,Intermediate,17,Beginner,2,1
12,65.00042469318967,2.77071531129498,97,Advanced,Advanced,Math,Irregular,0,3,3,Advanced,7,Advanced,3,3
11,80.61916517129166,0.5215522636377282,41,Intermediate,Intermediate,English,Irregular,0,2,2,Intermediate,-19,Beginner,2,1
13,81.7303752835431,0.4140714697917513,52,Beginner,Beginner,Math,Regular,1,1,1,Intermediate,22,Advanced,2,3
10,88.5018777742835,0.5829094225285822,93,Beginner,Advanced,Math,Irregular,0,1,3,Beginner,33,Advanced,1,3
8,123.43279912693177,0.028122544768499447,85,Advanced,Beginner,English,Regular,1,3,1,Advanced,25,Advanced,3,3
11,100.6245844582455,1.6246485810957707,71,Advanced,Intermediate,History,Regular,1,3,2,Advanced,-4,Intermediate,3,2
12,94.22317834677321,0.498147148393135,87,Intermediate,Intermediate,History,Irregular,0,2,2,Advanced,27,Advanced,3,3
8,78.14392381284296,0.9053643301855412,97,Intermediate,Intermediate,Math,Regular,1,2,2,Intermediate,37,Advanced,2,3
13,95.39959023709869,0.48766887404166265,53,Advanced,Beginner,English,Regular,1,3,1,Advanced,-7,Intermediate,3,2
13,102.7388715070888,0.01645556384226987,70,Advanced,Advanced,History,Regular,1,3,3,Advanced,-20,Beginner,3,1
16,78.15314811232354,1.6621086868736477,64,Advanced,Advanced,Math,Irregular,0,3,3,Advanced,-26,Beginner,3,1
16,92.7751586751738,0.10322131218881224,69,Intermediate,Intermediate,English,Regular,1,2,2,Advanced,9,Advanced,3,3
12,102.90791691002416,4.7347846109279255,80,Beginner,Beginner,History,Regular,1,1,1,Intermediate,50,Advanced,2,3
13,110.67785912525244,1.2254808478678823,40,Advanced,Intermediate,English,Regular,1,3,2,Advanced,-35,Beginner,3,1
17,83.72207827593603,4.177921364773076,85,Beginner,Beginner,Math,Regular,1,1,1,Beginner,55,Advanced,1,3
11,117.07249405467574,1.8827395880071063,75,Beginner,Intermediate,English,Irregular,0,1,2,Intermediate,30,Advanced,2,3
9,125.08777829009155,0.7859536046944104,41,Advanced,Advanced,Science,Irregular,0,3,3,Intermediate,-49,Beginner,2,1
11,96.27632548612827,2.391081000662559,64,Beginner,Intermediate,Science,Irregular,0,1,2,Beginner,19,Advanced,1,3
14,86.23517666568902,0.9997156344179378,68,Beginner,Intermediate,Science,Irregular,0,1,2,Beginner,23,Intermediate,1,2
14,126.17251765240992,0.32437879314277074,65,Intermediate,Beginner,English,Regular,1,2,1,Intermediate,20,Advanced,2,3
9,89.53031380046224,2.177342036535774,55,Intermediate,Beginner,English,Irregular,0,2,1,Advanced,10,Advanced,3,3
18,102.71368405484515,0.7767961726188062,47,Beginner,Intermediate,English,Irregular,0,1,2,Intermediate,2,Beginner,2,1
12,108.4772660834641,4.796258826702499,59,Advanced,Advanced,English,Irregular,0,3,3,Intermediate,-31,Advanced,2,3
9,95.66158096749098,2.827420690840006,91,Intermediate,Beginner,Science,Regular,1,2,1,Advanced,46,Advanced,3,3
11,97.06781897019286,3.494468656443922,83,Advanced,Beginner,Science,Regular,1,3,1,Advanced,23,Advanced,3,3
11,71.29912133217542,3.3220682481597885,74,Beginner,Intermediate,English,Regular,1,1,2,Beginner,29,Advanced,1,3
13,107.4440741072077,2.5550034637573864,88,Advanced,Intermediate,History,Regular,1,3,2,Intermediate,13,Advanced,2,3
15,61.41805185291721,1.0527375993879495,84,Beginner,Intermediate,Science,Regular,1,1,2,Beginner,39,Advanced,1,3
10,110.69464901503228,3.4857304679247263,49,Beginner,Beginner,Science,Regular,1,1,1,Beginner,19,Advanced,1,3
12,111.0274383407855,1.3436646077893146,68,Beginner,Beginner,English,Irregular,0,1,1,Beginner,38,Advanced,1,3
11,81.9502711185745,1.1788110111489951,55,Advanced,Advanced,History,Irregular,0,3,3,Advanced,-35,Beginner,3,1
12,95.01695299214168,2.722064320661607,80,Intermediate,Beginner,Science,Irregular,0,2,1,Intermediate,35,Advanced,2,3
15,92.18740546893223,2.134803380150958,45,Intermediate,Intermediate,English,Regular,1,2,2,Advanced,-15,Advanced,3,3
8,92.07712554162144,1.2326972467746942,53,Beginner,Beginner,Science,Regular,1,1,1,Beginner,23,Advanced,1,3
16,103.30292164337123,0.156335725359396,98,Advanced,Advanced,Science,Regular,1,3,3,Advanced,8,Advanced,3,3
12,101.97505514185586,1.3226381559736204,56,Beginner,Intermediate,Science,Regular,1,1,2,Beginner,11,Advanced,1,3
16,137.26930047988122,0.32762215952446344,92,Intermediate,Beginner,Science,Regular,1,2,1,Beginner,47,Advanced,1,3
12,112.82890275261111,0.035143888466977476,45,Beginner,Advanced,Science,Regular,1,1,3,Beginner,-15,Beginner,1,1
10,95.43408118342941,0.0616103061705194,56,Beginner,Advanced,Science,Irregular,0,1,3,Beginner,-4,Beginner,1,1
15,101.52724652757425,1.7458192688541594,83,Beginner,Intermediate,Math,Regular,1,1,2,Beginner,38,Advanced,1,3
15,106.17763098492938,0.6704763536357776,97,Advanced,Beginner,English,Irregular,0,3,1,Intermediate,37,Advanced,2,3
12,89.49087757444798,1.6634906813901675,51,Beginner,Advanced,English,Regular,1,1,3,Beginner,-9,Beginner,1,1
14,102.10928212214215,2.3750857672673837,93,Beginner,Advanced,Math,Irregular,0,1,3,Beginner,33,Advanced,1,3
10,74.98455045711947,1.1458249515259742,84,Intermediate,Beginner,Science,Irregular,0,2,1,Beginner,39,Advanced,1,3
11,95.5587605705641,0.2229300115354521,58,Advanced,Beginner,Math,Irregular,0,3,1,Advanced,-2,Advanced,3,3
13,103.98706046167072,0.044328355691582354,53,Beginner,Beginner,Science,Irregular,0,1,1,Beginner,23,Intermediate,1,2
10,99.03806986415505,2.218914536099726,75,Intermediate,Intermediate,History,Irregular,0,2,2,Beginner,15,Intermediate,1,2
12,60.72622418593973,1.9724194031043139,76,Intermediate,Intermediate,Science,Irregular,0,2,2,Intermediate,16,Intermediate,2,2
11,125.14268372768584,0.7023461588008171,71,Intermediate,Intermediate,History,Regular,1,2,2,Intermediate,11,Advanced,2,3
11,101.67191346199684,0.8780881555296103,78,Advanced,Advanced,English,Irregular,0,3,3,Intermediate,-12,Beginner,2,1
11,91.02984242337955,0.24916704819772423,90,Beginner,Intermediate,English,Regular,1,1,2,Beginner,45,Advanced,1,3
13,66.60460815686783,0.47053394033360124,41,Advanced,Intermediate,Math,Irregular,0,3,2,Advanced,-34,Beginner,3,1
12,120.81745362490184,0.5142465145859036,77,Advanced,Advanced,Science,Regular,1,3,3,Intermediate,-13,Intermediate,2,2
12,84.16129156955355,0.5701340837003628,49,Beginner,Advanced,English,Regular,1,1,3,Intermediate,-11,Beginner,2,1
12,109.24914284927858,0.4050851580677002,68,Beginner,Beginner,History,Regular,1,1,1,Beginner,38,Advanced,1,3
5,117.21553936081406,0.11431487588553937,47,Intermediate,Intermediate,Science,Regular,1,2,2,Intermediate,-13,Beginner,2,1
13,117.0534779417627,0.6268496834821359,46,Advanced,Intermediate,English,Regular,1,3,2,Advanced,-29,Beginner,3,1
11,91.57845365852425,0.7794949457470461,66,Beginner,Advanced,Science,Regular,1,1,3,Beginner,6,Intermediate,1,2
11,106.48088544872365,3.6962729561253376,95,Beginner,Beginner,English,Irregular,0,1,1,Intermediate,65,Advanced,2,3
15,90.80459279661267,1.1842173643707339,40,Intermediate,Beginner,Science,Irregular,0,2,1,Intermediate,-5,Beginner,2,1
7,101.91760132964518,3.8667545649392694,41,Advanced,Beginner,Science,Regular,1,3,1,Advanced,-19,Advanced,3,3
